Number of Records,created_at,favorite_count,id_str,in_reply_to_screen_name,in_reply_to_status_id_str,is_retweet,lang,retweet_count,source,text
1,10/28/2017 4:50:04 PM,595,924317352010928128,,,false,en,295,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",President Trump wants the State Department to release remaining Hillary Clinton emails https://t.co/cJm30xLnPZ https://t.co/C9ARRR0CFJ
1,10/28/2017 5:00:15 PM,169,924319916588748801,,,false,en,64,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Houston Astros win Game 3 of World Series 5-3 to take the lead over the LA Dodgers in the best-of-seven series… https://t.co/t5tM0MzaVD
1,10/28/2017 5:10:07 PM,316,924322396366045184,,,false,en,284,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Puerto Rico family mourns father they believe was killed by tainted water https://t.co/zas2LUvPgq https://t.co/RTR97aBO3b
1,10/28/2017 5:20:22 PM,144,924324979663167488,,,false,en,146,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",At least 10 people killed Saturday when a car bomb was set off outside a hotel near Somalia's presidential palace… https://t.co/I70hozxUDD
1,10/28/2017 5:30:08 PM,565,924327436107608064,,,false,en,144,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",First lady Melania Trump has emerged as the most mysterious woman in Washington https://t.co/tSsjkEV4X5 https://t.co/Qc1xDC91qU
1,10/28/2017 5:40:36 PM,1205,924330070491254784,,,false,en,572,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Burger King made this PSA showing the importance of standing up to bullying https://t.co/UiB24Ei4cg https://t.co/flyP0dRl71
1,10/28/2017 5:53:43 PM,434,924333369839767552,,,false,en,516,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Do you know someone whose death may have been uncounted after Hurricane Maria? iMessage/WhatsApp CNN: 1 347-322-041… https://t.co/TbVPYzzMQD
1,10/28/2017 6:10:59 PM,3161,924337714689953798,,,false,en,890,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Poll: 71% of Americans say politics has reached a dangerous low point -- 51% say Trump deserves ""a lot"" of the blam… https://t.co/bVQiPISuM1"
1,10/28/2017 6:26:43 PM,657,924341675685830656,,,false,en,371,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A comet? An asteroid? NASA's not sure. This mystery object may be our first visitor from another solar system… https://t.co/A8XHnqt8C2
1,10/28/2017 6:33:05 PM,214,924343277381476353,,,false,en,107,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The Washington Free Beacon says it hired intelligence firm Fusion GPS during 2016 Republican presidential primary https://t.co/U9xfL7BVMI
1,10/28/2017 6:40:05 PM,204,924345040159297537,,,false,en,82,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Bill O'Reilly threatens to sue a former New Jersey lawmaker for $5 million over a ""defamatory"" Facebook post… https://t.co/5OKAUNNVTF"
1,10/28/2017 6:51:08 PM,774,924347818520776705,,,false,en,448,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Police in West Virginia are searching for an inmate who disguised himself as a civilian and walked out of a jail… https://t.co/77CqMHr8SK
1,10/28/2017 7:03:36 PM,0,924350955709190145,,,true,en,106,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @CNNweather: Tropical Depression #18 may become Tropical Storm Philippe later today, bringing heavy rain to South Florida #flwx https://…"
1,10/28/2017 7:15:22 PM,110,924353919094022146,,,false,en,50,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",President Trump is leaning toward banker Jerome Powell to run the Federal Reserve https://t.co/AjWEdPavuo https://t.co/eG4Cwtnz8e
1,10/28/2017 7:30:25 PM,233,924357707553001472,,,false,en,156,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How little-known firm Whitefish Energy landed a $300 million contract to help restore Puerto Rico's electrical powe… https://t.co/2o0kKlrfWl
1,10/28/2017 7:40:06 PM,401,924360141625069568,,,false,en,285,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A broken iPhone X screen will set you back $275 https://t.co/YkZCPK89pD https://t.co/4U1BiqFAsJ
1,10/28/2017 7:55:34 PM,390,924364033720975360,,,false,en,203,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",President Trump and Republicans try to flip the script on months-long narrative about potential Russian collusion… https://t.co/ADn0DfdgEv
1,10/28/2017 8:07:52 PM,350,924367131407540225,,,false,en,155,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Jeff Bezos has leapfrogged Bill Gates again for the title of world's richest billionaire https://t.co/qwIFlfzk4t https://t.co/3T9Vp50EIx
1,10/28/2017 8:18:03 PM,265,924369692592082945,,,false,en,99,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What we've learned from the JFK file dump https://t.co/XFRAOoR9pl https://t.co/aBkZT6ZFRd
1,10/28/2017 8:30:07 PM,139,924372730480340993,,,false,en,74,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Hurricane Harvey dealt ExxonMobil a $160 million blow, but the oil giant's profits skyrocketed anyway… https://t.co/FKeU3fFBAX"
1,10/28/2017 8:45:45 PM,850,924376662388510720,,,false,en,487,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Watch this man use party balloons filled with helium to fly 15 miles over South Africa https://t.co/Rq0cRqngGg https://t.co/lgZMw2VgZT
1,10/28/2017 8:57:19 PM,327,924379573940375552,,,false,en,131,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",President Trump promises to release all documents related to President John F. Kennedy's assassination… https://t.co/kInceur5ye
1,10/28/2017 9:08:27 PM,229,924382375701893121,,,false,en,159,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","US troops in Niger were separated, lost communication, and counterattacked, US officials tell CNN… https://t.co/MNJ7AeXNv4"
1,10/28/2017 9:31:05 PM,193,924388074364325888,,,false,en,104,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Secretary of Defense James Mattis: US-South Korea cooperation urgent in face of 'accelerated' North Korea threat… https://t.co/7JZfZDfRb8
1,10/28/2017 9:45:47 PM,479,924391770762465281,,,false,en,188,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","These drone boats are traveling from the Arctic to the equator, gathering vital data on climate change… https://t.co/PwQv4SGVoU"
1,10/28/2017 9:55:32 PM,221,924394227160797191,,,false,en,75,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The National Park Service has denied a permit for a giant statue of a naked woman on the National Mall… https://t.co/92avqDcrb7
1,10/28/2017 10:08:47 PM,221,924397559099150336,,,false,en,143,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Several white nationalist groups held demonstrations in Shelbyville and Murfreesboro, Tennessee, on Saturday… https://t.co/VB2DxUnPWC"
1,10/28/2017 10:20:08 PM,1710,924400416183463937,,,false,en,503,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Poll: 71% of Americans say politics has reached a dangerous low point -- 51% say Trump deserves ""a lot"" of the blam… https://t.co/YVZUg0QwR6"
1,10/28/2017 10:30:14 PM,901,924402957264871425,,,false,en,186,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Former President Obama called for jury duty in Illinois https://t.co/pmnAoZF8Jc https://t.co/Bfd4qNnDb7
1,10/28/2017 10:40:05 PM,925,924405437302214658,,,false,en,546,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Police in West Virginia are searching for an inmate who disguised himself as a civilian and walked out of a jail… https://t.co/lk8OzjMGRl
1,10/28/2017 10:50:07 PM,1180,924407963904770055,,,false,en,313,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This Houston officer helped save hundreds of lives during Hurricane Harvey — while battling stage 4 colon cancer… https://t.co/eSp9xyEXvL
1,10/28/2017 11:00:12 PM,334,924410498816323584,,,false,en,375,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Puerto Rico's power outages are the largest in US history, according to a report https://t.co/rj3QY1bVjY https://t.co/dltnwTXMp3"
1,10/28/2017 11:30:17 PM,308,924418068746588160,,,false,en,197,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The most expensive Rolex ever just fetched $17.8 million https://t.co/BovruhGWXt https://t.co/2GMM73BtZl
1,10/29/2017 12:00:21 AM,151,924425635426177026,,,false,en,60,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",There's an absolutely foolproof way to get Donald Trump to like you | Analysis by @CillizzaCNN… https://t.co/ih2XQVr5Kx
1,10/29/2017 12:45:17 AM,4381,924436943827619842,,,false,en,3562,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Why are so many American prisoners converting to Islam? @lisaling goes behind bars to find out on #ThisIsLife tomor… https://t.co/v59ymwZAKH
1,10/29/2017 12:59:16 AM,225,924440463083540481,,,false,en,96,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Fusion GPS and House intel reach an agreement over the panel's subpoena of the research firm's financial records… https://t.co/5BtPSn6BUK
1,10/29/2017 1:31:07 AM,867,924448477207285760,,,false,en,173,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Meet the 24-year-old female pilot taking over Instagram https://t.co/p3U67Def1d via @CNNTravel https://t.co/6BOipE4i8N
1,10/29/2017 2:00:15 AM,424,924455810268352517,,,false,en,332,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",An undocumented special-needs girl was taken into federal custody shortly after emergency gallbladder surgery… https://t.co/hUOMrhnsNk
1,10/29/2017 2:08:04 AM,134,924457776331575296,,,false,en,91,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A confrontation looms in Papua New Guinea as refugees refuse to leave Australian-run immigration processing center… https://t.co/xv7RCcdrmB
1,10/29/2017 2:27:20 AM,407,924462627987841024,,,false,en,158,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Spicy, fiery and homemade in Jaffna. This is the meal @bourdain craves in Sri Lanka. #PartsUnknown takes you to par… https://t.co/e0qz4VwS1M"
1,10/29/2017 3:00:19 AM,193,924470928280555521,,,false,en,70,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A Halloween visit to the world's biggest and oldest costume house https://t.co/QGExq9vwoL via @CNNTravel https://t.co/tpVtvsGPXb
1,10/29/2017 3:15:14 AM,502,924474680131686400,,,false,en,424,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A biologic mechanism in yeast cells may explain the relationship between sugar and cancer, a new study suggests… https://t.co/0TQnq3qeuI"
1,10/29/2017 3:30:07 AM,221,924478424403599360,,,false,en,168,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Tropical storms and swelling sea levels could flood NYC every five years between 2030 and 2045, a new study says… https://t.co/OENOKN1I9S"
1,10/29/2017 3:36:49 AM,711,924480111201710080,,,false,en,203,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Dodgers defeat Astros 6-2 in game 4 of the World Series to tie the best-of-seven series at two games apiece  https://t.co/KbsxoeldZZ
1,10/29/2017 3:59:06 AM,402,924485720806436864,,,false,en,271,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Drug company founder charged with bribing doctors to prescribe opioid spray https://t.co/OZa692gUSZ https://t.co/XpFt7pZX23
1,10/29/2017 4:30:05 AM,512,924493517673652224,,,false,en,494,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Puerto Rico's power outages are the largest in US history, according to a report https://t.co/Laaogfs9B9 https://t.co/onkLhDo1LY"
1,10/29/2017 4:40:02 AM,132,924496023220875264,,,false,en,75,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A confrontation looms in Papua New Guinea as refugees refuse to leave Australian-run immigration processing center… https://t.co/aildvm4F8s
1,10/29/2017 5:00:08 AM,876,924501080838373376,,,false,en,188,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A soldier deployed before he could finish painting his house. So these students jumped in to finish the job.… https://t.co/x43QcQJ24I
1,10/29/2017 5:30:21 AM,874,924508684213997568,,,false,en,315,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Nintendo has officially revealed its redesign for Super Mario https://t.co/5Hp4oXBeqn via @CNNStyle https://t.co/MRjV8CvyXC
1,10/29/2017 6:00:08 AM,244,924516180014129152,,,false,en,144,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","China will surpass the US as the world's largest air travel market in the next 5 years, according to IATA forecast… https://t.co/A28g2fj0KW"
1,10/29/2017 6:30:12 AM,507,924523747234729984,,,false,en,489,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",There's only one conclusion on the Rohingya in Myanmar: It's genocide | @CNNOpinion https://t.co/n0ABMOSVWZ https://t.co/1RYclEDB86
1,10/29/2017 7:00:15 AM,291,924531308235296769,,,false,en,77,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","She created a new era of fashion photography that focused on assertive, aspirational women https://t.co/wVWLHktmZ6 https://t.co/ncTcfyyhFl"
1,10/29/2017 8:00:21 AM,1095,924546431788167169,,,false,en,318,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This town in Italy will pay you to move there https://t.co/ZvatimwchA https://t.co/9d7aTnah9L
1,10/29/2017 8:30:13 AM,456,924553949822283776,,,false,en,167,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","These ocean drones are traveling from the Arctic to the equator, gathering vital data on climate change… https://t.co/6o7XvewW0y"
1,10/29/2017 9:00:09 AM,933,924561480049192960,,,false,en,330,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This photographer spent almost a decade taking photos of Japan's vending machines in the most remote locations… https://t.co/Qh1BdhKAk8
1,10/29/2017 9:30:05 AM,162,924569016370417664,,,false,en,134,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Across Africa, governments have been quietly doing deals with the North Korea for years https://t.co/7hMQCYve6x https://t.co/xpZXaYFlZ9"
1,10/29/2017 10:00:09 AM,376,924576580818612225,,,false,en,309,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Middle class Americans who don't qualify for premium subsidies will be hit hardest by Trump's vow to gut Obamacare… https://t.co/xtofBbVvwH
1,10/29/2017 10:30:10 AM,188,924584136882425856,,,false,en,89,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The Republican party is in the midst of a civil war. And Donald Trump is winning | Analysis by @CillizzaCNN… https://t.co/aPRmLN0kr8
1,10/29/2017 11:00:21 AM,243,924591731873665024,,,false,en,178,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",An undocumented special-needs girl was taken into federal custody shortly after emergency gallbladder surgery… https://t.co/CfIScsuYLn
1,10/29/2017 11:30:10 AM,758,924599234451722240,,,false,en,179,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A soldier deployed before he could finish painting his house. So these students jumped in to finish the job.… https://t.co/wQgOjhGdL8
1,10/29/2017 12:00:15 PM,364,924606805505867776,,,false,en,296,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Trump. Cambridge Analytica. WikiLeaks. The connections, explained. https://t.co/VmUbZPl3YJ https://t.co/zabbsD9whB"
1,10/29/2017 12:30:15 PM,167,924614356872122368,,,false,en,101,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Iran's missile program will continue despite objections from the United States, President Hassan Rouhani says.… https://t.co/MlxS20e8G2"
1,10/29/2017 12:30:17 PM,135,924614362115072000,,,false,en,72,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","I'm writing this to make sure other young women won't stay silent like I did, writes Eleanor McManus for… https://t.co/yaKdH3Tg1d"
1,10/29/2017 1:00:26 PM,218,924621951724916741,,,false,en,62,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","‘With my husband deployed, covering the news hits home’: A personal essay by CNN’s @brikeilarcnn via @CNNopinion… https://t.co/mkxBXcPBWO"
1,10/29/2017 1:09:15 PM,368,924624169450471424,,,false,en,126,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",.@PreetBharara: “The only thing we know is that charges have been approved by a grand jury” #CNNSOTU https://t.co/m4UpVYUpW6
1,10/29/2017 1:15:07 PM,402,924625647963697152,,,false,en,169,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",".@PreetBharara: Watch Trump's reaction to Mueller's charges. Is Trump ""sending some kind of message?” #CNNSOTU https://t.co/EwWPXEJDrE"
1,10/29/2017 1:22:08 PM,268,924627410255048704,,,false,en,87,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Christie: Anyone who's been advised by the special counsel’s office that they are a target ""should be concerned” https://t.co/22zgJb80yy"
1,10/29/2017 1:24:52 PM,309,924628101379837952,,,false,en,118,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Christie: “The last news that we’ve received publicly is that the President was told he’s not under investigation” https://t.co/rFwFCku1Rx
1,10/29/2017 1:25:32 PM,148,924628266023047168,,,false,en,78,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","New Jersey Gov. Chris Christie on special counsel Robert Mueller: ""I think he has to be very, very careful” #CNNSOTU https://t.co/ytLp3D2Gc6"
1,10/29/2017 1:30:20 PM,151,924629475035361280,,,false,en,107,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Tropical storms and swelling sea levels could flood NYC every five years between 2030 and 2045, a new study says… https://t.co/QvFMiVI5Be"
1,10/29/2017 1:32:16 PM,558,924629964376477696,,,false,en,185,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Sen. Angus King on special counsel Mueller's charges: ""Whatever it is, it's really just the beginning” #CNNSOTU https://t.co/tu7A9Dvkyb"
1,10/29/2017 1:34:42 PM,807,924630575847280642,,,false,en,274,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Sen. Angus King: The fact that Russians meddled in the 2016 election is being lost in the collusion issue #CNNSOTU https://t.co/CljRoSVdOj
1,10/29/2017 2:00:21 PM,117,924637029438230528,,,false,en,129,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Do you know someone whose death may have been uncounted after Hurricane Maria? iMessage/WhatsApp CNN: 1 347-322-041… https://t.co/0jUT7G4MlB
1,10/29/2017 2:19:08 PM,1109,924641758130171905,,,false,en,623,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In @FareedZakaria’s take this week, he explains the significance of China signaling that it now sees itself as the… https://t.co/HQ48DvbvSj"
1,10/29/2017 2:30:11 PM,147,924644537552785408,,,false,en,53,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",There's an absolutely foolproof way to get Donald Trump to like you | Analysis by @CillizzaCNN… https://t.co/bsYNGtNm4n
